Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Ford,mustang,6900,2014,114732,automatic,hatchback,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/ant/cto/d/lancaster-2014-ford-focus-se/7833476503.html
Toyota,camry xle,4300,2011,190000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2011-toyota-corolla-4300/7833473807.html
Honda,accord,3500,2005,170000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2005-honda-civic-miles-3500/7833473074.html
Toyota,camry xle,3000,2012,150000,automatic,hatchback,Unknown,Unknown,hybrid,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-wanted-toyota-prius-running/7833472489.html
Chevrolet,spark,7000,2021,47000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2021-chevrolet-spark/7833472170.html
Toyota,camry xle,4000,2010,258000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/norwalk-2010-toyota-corolla/7833471123.html
Hond,Unknown,6800,2014,132000,automatic,sedan,excellent,4,gas,Unknown,salvage,https://losangeles.craigslist.org/lac/cto/d/downey-honda-civic-2014/7833470738.html
Bmw,z4 3.0si,14100,2004,85000,other,convertible,excellent,6,gas,WBSBR93424PK05407,clean,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-bmw-m3-convertible/7833469971.html
Ford,mustang,4200,2006,141000,automatic,truck,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/norwalk-ford-f150/7833469943.html
Nissan,pathfinder,5900,2018,90000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-2018-nissan-sentra/7833469824.html
Toyota,camry xle,12600,2017,57000,automatic,pickup,excellent,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2017-toyota-tacoma-4wd/7833469147.html
Mercedes,Benz E350,5950,2006,110000,automatic,coupe,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/west-covina-2006-mercedes-benz-owner/7833467573.html
Audi,A3,9500,2015,99500,automatic,SUV,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/pomona-2015-audi/7833467172.html
Acura,cl,2250,1999,140000,automatic,coupe,excellent,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/hawthorne-1999-acura-cl/7833467117.html
Chevy,master deluxe,350,2015,102000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/compton-cheap-car-rentals/7833465601.html
Volkswagen,karmann ghia,1390,1970,78000,manual,wagon,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/tucson-1970-vw-squareback-station-wagon/7833465209.html
Ford,mustang,14500,2006,161000,automatic,pickup,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/castaic-2006-ford-f150-4x4-harley/7833464995.html
Volvo,xc90,3300,2006,185200,automatic,wagon,excellent,5,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/encino-2006-volvo-v70-25t-excellent/7833464696.html
Lincoln,continental,45000,1959,34432,automatic,Unknown,Unknown,8,gas,H9YC413981,clean,https://losangeles.craigslist.org/sfv/cto/d/valencia-1959-lincoln-continental-mark/7833463829.html
Lexus,IS250,1900,2004,260000,automatic,Unknown,good,6,gas,Unknown,salvage,https://losangeles.craigslist.org/sgv/cto/d/walnut-2004-lexus-rx330/7833463645.html
Honda,accord,19500,2021,50909,automatic,sedan,like new,4,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/norwalk-2021-honda-accord-sport-sedan/7833463512.html
Honda,accord,350,2015,101000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-honda-civic-for-rent/7833463499.html
Bmw,z4 3.0si,7500,2011,99000,automatic,Unknown,new,6,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2011-bmw-x5-xdrive35i/7833463354.html
Toyota,camry xle,350,2015,102000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-toyota-camry-for-rent/7833462878.html
Jaguar,xf,2500,2009,228000,automatic,sedan,fair,8,gas,Unknown,clean,https://losangeles.craigslist.org/ant/cto/d/lancaster-parts-only-2009-jaguar-xf/7833462618.html
Hyundai,sonata,1200,2002,153925,automatic,sedan,Unknown,4,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/long-beach-2002-hyundai-elantra/7833460479.html
Toyota,camry xle,15000,2022,40000,automatic,coupe,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/norwalk-2022-toyota-corrolla-le/7833460093.html
Chevy,master deluxe,1900,2012,153925,automatic,sedan,Unknown,6,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/long-beach-2012-chevrolet-sonic/7833458413.html
Chevrolet,spark,7500,1965,1111111,manual,truck,fair,8,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/paramount-1965-chevy-vintage-c10-custom/7833457752.html
Lexus,IS250,7699,2009,114111,automatic,sedan,excellent,6,gas,Unknown,salvage,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2009-lexus-es350-is-in/7833457245.html
Toyota,camry xle,1500,2006,152929,automatic,sedan,Unknown,6,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/long-beach-2006-toyota-matrix/7833457105.html
Honda,accord,5300,2013,106000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/sylmar-2013-honda-pilot/7833457072.html
Vw,beetle,9500,1969,65000,manual,offroad,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/santa-clarita-1969-volkswagen-baja-bug/7833456511.html
Ford,mustang,5000,1986,1035,automatic,sedan,fair,4,gas,1FAPP64R5KH153876,clean,https://losangeles.craigslist.org/wst/cto/d/hermosa-beach-1986-thunderbird-custom/7833455688.html
Honda,accord,2950,2010,190000,automatic,Unknown,excellent,4,hybrid,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/hawthorne-2010-honda-insight/7833455060.html
Lexus,IS250,1900,2005,214000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/north-hollywood-2005-lexus-rx330/7833454642.html
Acura,cl,2350,2000,212575,manual,Unknown,good,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/rosemead-2000-acura-32tl/7833452430.html
Volkswagen,karmann ghia,6250,1968,1,manual,Unknown,Unknown,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/gardena-1968-volkswagen-bug/7833450155.html
Honda,accord,5995,2013,187595,automatic,minivan,excellent,6,gas,5FNRL5H66DB069643,clean,https://losangeles.craigslist.org/sgv/cto/d/diamond-bar-2013-honda-odyssey-exl-one/7833450113.html
Nissan,pathfinder,4500,2011,69600,automatic,hatchback,good,4,gas,3N1BC1CP2BL502550,clean,https://losangeles.craigslist.org/wst/cto/d/culver-city-2011-nissan-versa-hatchback/7833449801.html
Bmw,z4 3.0si,6900,2004,90000,automatic,convertible,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2004-bmw-z3-roadster-25-90k/7833449643.html
Honda,accord,5299,2014,106000,automatic,SUV,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-suv-2013-pilot/7833449473.html
Chevrolet,spark,9900,2019,72000,automatic,sedan,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2019-chevrolet-malibu/7833449000.html
Ford,mustang,25000,2008,78000,automatic,bus,Unknown,8,gas,1FD3E35L78DA54981,clean,https://losangeles.craigslist.org/lgb/cto/d/torrance-converted-bus/7833448726.html
Ecololine,Unknown,10000,1973,14000,automatic,van,good,4,gas,Unknown,salvage,https://losangeles.craigslist.org/sgv/cto/d/woodland-hills-1973-ford-econoline-no/7833448189.html
Linclon,Zephyr,1600,2007,185000,automatic,Unknown,fair,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-lincoln-zephyr-1600or-best/7833446342.html
Toyota,camry xle,6000,2001,170000,automatic,SUV,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-toyota-highland/7833446176.html
Toyota,camry xle,10900,2005,114000,automatic,SUV,excellent,8,gas,5TDZT34A85S252490,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-toyota-sequoia-2005-sr5/7833444979.html
Dodge,D150,15000,1995,73500,manual,Unknown,Unknown,Unknown,gas,Unknown,salvage,https://losangeles.craigslist.org/wst/cto/d/agoura-hills-mitsubishi-3000-gt-vr4/7833444741.html
Ford,mustang,13800,2013,185500,automatic,pickup,good,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/norwalk-ford-250-super-duty/7833444546.html
Lexus,IS250,17000,2021,120145,automatic,SUV,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/san-fernando-2021-lexus-nx300h/7833444039.html
Lexus,IS250,10500,2002,169628,automatic,convertible,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/encino-lexus-sc-430-clean-title/7833443852.html
Nissan,pathfinder,2890,2001,97000,automatic,pickup,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/torrance-2001-nissan-frontier-rwd/7833441394.html
John,deer,1800,1982,1000,automatic,Unknown,fair,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/inglewood-john-deer/7833441263.html
Ferrari,Unknown,95000,1996,36000,manual,convertible,Unknown,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/calabasas-1996-ferrari-355-gated-manual/7833438435.html
Honda,accord,3900,2001,135000,automatic,coupe,excellent,4,gas,1HGEM22981L030589,clean,https://losangeles.craigslist.org/sfv/cto/d/encino-2001-honda-civic-ex-coupe-2d/7833438247.html
Chevy,master deluxe,50000,1972,1000,automatic,SUV,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/inglewood-k5-chevy-blazer/7833437894.html
Acura,cl,12000,2018,78000,automatic,sedan,excellent,4,gas,19UUB1F56JA002918,salvage,https://losangeles.craigslist.org/sfv/cto/d/glendale-acura-tlx-tech-2018/7833436537.html
Dodge,D150,13000,2014,166589,automatic,Unknown,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/santa-clarita-dodge-durango/7833435369.html
Mercedes-Benz,c-class,23999,2020,37480,automatic,sedan,like new,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2020-mercedes-benz-c300/7833435039.html
Dodge,D150,14500,2013,71000,automatic,pickup,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/long-beach-2013-dodge-1500-pickup-truck/7833433858.html
Bmw,z4 3.0si,8000,2015,133597,automatic,coupe,good,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/sylmar-bmw-640i-gran-coupe-door/7833433831.html
Ford,mustang,7500,1977,78000,automatic,Unknown,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/tucson-1977-ford-thunderbirdcold-acrust/7833433790.html
Ford,mustang,2900,2012,190000,automatic,sedan,good,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/chatsworth-2012-ford-fusion/7833433669.html
Nissan,pathfinder,7500,2018,119000,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/downey-2018-nissan-rogu/7833432979.html
Vw,beetle,7500,2014,107000,automatic,sedan,excellent,4,diesel,Unknown,salvage,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2014-vw-jetta-20-tdi-4/7833431418.html
Toyota,camry xle,42000,2023,21741,automatic,truck,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/santa-monica-2023-trd-sport-4x4-lunar/7833429050.html
Corolla,SE,13000,2017,119800,automatic,sedan,excellent,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/san-pedro-2017-corolla-se/7833427308.html
Toyota,camry xle,120,2009,1000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/covina-mobile-vehicle-inspections/7833427125.html
Lexus,IS250,17900,2016,90369,automatic,sedan,excellent,6,gas,JTHBK1GGXG2224160,clean,https://losangeles.craigslist.org/sfv/cto/d/sylmar-2016-lexus-es350/7833426588.html
Mini,cooper s convertible,531,2024,5100,manual,convertible,like new,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/ventura-mini-cooper-cabriolet-speed/7833424908.html
Audi,A3,63000,2008,28200,automatic,coupe,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/pomona-2008-audi-r8-v8/7833423373.html
Cadillac,cts,6500,2011,150000,automatic,sedan,good,6,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/carson-2011-cadillac-cts/7833422230.html
Oldsmobile,98,7200,1972,94707,automatic,coupe,fair,8,gas,Unknown,salvage,https://losangeles.craigslist.org/lac/cto/d/santa-clarita-1972-oldsmobile-98/7833421750.html
Bmw,z4 3.0si,29000,2019,69120,automatic,SUV,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/santa-clarita-2019-bmw-x3m40i-70k-miles/7833420161.html
Mercedes,Benz E350,16500,2015,55000,automatic,sedan,excellent,4,gas,55SWF4JB9FU092623,clean,https://losangeles.craigslist.org/wst/cto/d/santa-monica-2015-c300-55k-miles-clean/7833420048.html
Audi,A3,23000,2018,73000,automatic,hatchback,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/marina-del-rey-2018-audi-s5-sportback/7833419571.html
Mercedes-Benz,c-class,6900,2000,125000,automatic,sedan,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/encino-classic-collector-mercedes-500/7833417573.html
Supreme,Brougham,5000,1984,85000,automatic,coupe,fair,6,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/palmdale-clear/7833416716.html
Kia,soul,2500,2013,213000,automatic,hatchback,good,4,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/granada-hills-2013-kia-soul-cylinder/7833415594.html
Buick,century,2900,2004,125983,automatic,sedan,good,6,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/seal-beach-2004-buick-century-in-really/7833415494.html
Jaguar,xf,8999,1998,58350,automatic,convertible,good,8,gas,SAJGX2244WC029502,clean,https://losangeles.craigslist.org/wst/cto/d/el-segundo-1998-jaguar-xk8/7833415404.html
Dodge,D150,3800,2007,133983,manual,Unknown,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/seal-beach-2007-dodge-nitro-4x4-looks/7833414351.html
Honda,accord,3999,2004,157000,automatic,sedan,excellent,6,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/whittier-2004-honda-accord-whittier/7833413657.html
G,WAGON G-CLASS,35000,2002,102000,automatic,wagon,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/upland-class-g63-wagon-g500-63/7833412976.html
Chevy,master deluxe,24000,1973,21754,automatic,SUV,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/canyon-country-1973-chevy-blazer/7833411756.html
Ford,mustang,12500,1967,85000,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-1967-mustang-289/7833410758.html
Vw,beetle,8600,2018,96500,automatic,sedan,good,4,gas,3VW2B7AJ4JM214052,clean,https://losangeles.craigslist.org/sfv/cto/d/calabasas-vw-jetta-2018/7833410427.html
Ford,mustang,37500,1956,89000,automatic,convertible,excellent,8,gas,P5FH100001P,clean,https://losangeles.craigslist.org/wst/cto/d/rancho-palos-verdes-classic-1956-ford/7833409373.html
Toyota,camry xle,4400,2009,150000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/wst/cto/d/downey-2009-toyota-matrix/7833406817.html
Bmw,z4 3.0si,5700,2008,98000,automatic,convertible,excellent,6,gas,WBAUN135X8VH79826,clean,https://losangeles.craigslist.org/sgv/cto/d/san-dimas-2008-bmw-128i-convertible/7833406111.html
Honda,accord,12499,2019,46000,automatic,sedan,excellent,4,hybrid,JHMZC5F33KC003343,salvage,https://losangeles.craigslist.org/lac/cto/d/los-angeles-honda-clarity-touring-2019/7833406058.html
Kia,soul,1500,2012,130000,automatic,SUV,Unknown,Unknown,gas,5XYKUCA62CG205786,clean,https://losangeles.craigslist.org/wst/cto/d/beverly-hills-2012-kia-sorento-awd-not/7833405561.html
Bmw,z4 3.0si,9500,2006,124000,automatic,SUV,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2006-bmw-x5-48is/7833403765.html
Land Rover,lr4,17500,2016,93000,automatic,SUV,excellent,6,gas,SALAK2V63GA790480,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2016-land-rover-lr4hse-lux/7833403604.html
Toyota,camry xle,7200,2014,200000,automatic,hatchback,good,4,hybrid,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2014-toyota-prius/7833403385.html
Toyota,camry xle,6500,2012,191000,automatic,hatchback,excellent,4,hybrid,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2012-toyota-prius/7833403220.html
Vw,beetle,7300,2012,107000,manual,hatchback,good,4,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2012-vw-gti-speed/7833402999.html
Toyota,camry xle,7500,2010,133000,automatic,hatchback,good,4,hybrid,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2010-toyota-prius/7833402763.html
Chevrolet,spark,1600,2003,223000,automatic,SUV,fair,8,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2003-chevy-suburban/7833402612.html
Nissan,pathfinder,3499,2007,102000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/long-beach-2007-nissan-murano-automtic/7833402565.html
Kia,soul,8500,2015,90000,automatic,sedan,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2015-kia-optima/7833402573.html
Hyundai,sonata,5800,2012,101000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/burbank-2012-hyundai-veloster-16/7833402415.html
Infiniti,g35,1000,2006,190000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lgb/cto/d/pico-rivera-06-infiniti-35/7833402303.html
Honda,accord,8550,2016,134555,manual,sedan,like new,4,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/north-hills-2016-honda-civc-lx-door/7833401477.html
Cadillac,cts,1500,2002,190000,automatic,sedan,excellent,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/long-beach-cadillac-northstar-sts/7833401220.html
Infinity,Q45,1950,2002,106020,automatic,sedan,excellent,8,gas,Unknown,salvage,https://losangeles.craigslist.org/sfv/cto/d/north-hills-2002-infinity-q45/7833401134.html
Bmw,z4 3.0si,1350,2012,106222,automatic,sedan,good,6,gas,Unknown,salvage,https://losangeles.craigslist.org/sfv/cto/d/north-hills-2012-bmw-535i/7833400633.html
Toyota,camry xle,2250,2007,160000,automatic,hatchback,good,4,gas,Unknown,salvage,https://losangeles.craigslist.org/sfv/cto/d/north-hills-2007-tioyota-scion-tc/7833400171.html
Porsche,boxster,10500,2000,113000,automatic,convertible,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2000-porsche-boxster/7833398759.html
Ford,mustang,6250,2003,270981,automatic,pickup,excellent,10,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/fullerton-2003-ford-super-duty-f250-4x4/7833396088.html
Mercedes,Benz E350,7900,1985,176000,automatic,sedan,good,8,gas,Unknown,clean,https://losangeles.craigslist.org/sfv/cto/d/encino-obo-vintage-classic-collector/7833393074.html
Chevrolet,spark,8800,2017,160000,automatic,pickup,excellent,8,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/west-covina-2017-chevrolet-silverado/7833392789.html
Ford,mustang,21000,1931,57591,manual,pickup,good,4,gas,A3139305,clean,https://losangeles.craigslist.org/sgv/cto/d/la-canada-flintridge-1931-ford-model/7833389186.html
99,Camry,3500,1999,195000,automatic,sedan,good,Unknown,gas,Unknown,clean,https://losangeles.craigslist.org/lac/cto/d/gardena-99-toyota-camry/7833389029.html
Subaru,crosstrek,15500,2017,67800,automatic,SUV,excellent,4,gas,Unknown,clean,https://losangeles.craigslist.org/sgv/cto/d/glendora-2017-subaru-crosstrek-premium/7833388688.html
